text_fi,text_sv
Suunnitelma sitoi välittömästi vain luvan saajaa.,Planen var direkt bindande bara för tillståndshavaren.
"Kaupunginhallituksen päätöksellä siitä, että asemakaava muutetaan tietyn ratkaisumallin mukaiseksi, ei ollut maankäyttö- ja rakennuslain mukaan välittömiä oikeusvaikutuksia.",Stadsstyrelsens beslut att ändra en detaljplan så att den skulle motsvara en viss lösningsmodell hade inte direkta rättsverkningar enligt markanvändnings- och bygglagen.
Päätöksellä ei ollut ratkaistu eikä ollut voitukaan ratkaista laadittavan asemakaavan sisältöä tai sitovasti ja lopullisesti edes kaava-alueen rajausta.,Beslutet hade inte inneburit och kunde inte innebära något avgörande om innehållet i detaljplanen som skulle utarbetas eller ens om en bindande och slutgiltig avgränsning av planområdet.
"Kysymys oli kuntalain 91 §:ssä tarkoitetusta vain valmistelua koskevasta päätöksestä, josta ei saanut tehdä oikaisuvaatimusta eikä kunnallisvalitusta.","Det handlade om ett beslut enligt 91 § kommunallagen, som endast gällde beredning och som inte kunde vara föremål för rättelseyrkande eller kommunalbesvär."
T harjoitti elinkeinoa J:n kaupungissa sijaitsevassa vuokratussa liikehuoneistossa.,T idkade sin näring i en hyrd affärslokal i staden J.
"J:n kaupunginvaltuuston päätös asemakaavan muuttamisesta siten, että muutoksella mahdollistettiin sen rakennuksen purkaminen, jossa T:n vuokraama liikehuoneisto sijaitsi, ei välittömästi vaikuttanut T:n oikeuteen, velvollisuuteen tai etuun.","Ett beslut av stadsfullmäktige i staden J att ändra detaljplanen så att ändringen möjliggjorde rivning av byggnaden där affärslokalen som T hyrde var belägen, påverkade inte direkt T:s rätt, skyldighet eller fördel."
"Tämän vuoksi T:llä, joka asui toisessa kunnassa eikä siten ollut sen kunnan jäsen, jossa hän harjoitti elinkeinoa, ei ollut oikeutta tehdä kunnallisvalitusta kaupunginvaltuuston päätöksestä.","T, som bodde i en annan kommun och därigenom inte var medlem av den kommun där hon idkade sin näring, hade därför inte rätt att anföra kommunalbesvär över stadsfullmäktigebeslutet."
A oli ollut suomalaisen työnantajansa ja saksalaisen yhtiön välisen vaihto-ohjelmasopimuksen mukaisesti Saksassa neljän kuukauden työmatkalla.,A hade varit fyra månader på tjänsteresa i enlighet med ett avtal om utbytesprogram mellan A:s finländska arbetsgivare och ett tyskt bolag.
"Saksalainen yhtiö oli järjestänyt A:lle ilmaisen kalustetun asunnon ja maksanut hänelle taskurahaa, jonka suuruus oli 91,20 markkaa päivältä.","Det tyska bolaget hade ställt en möblerad bostad till A:s förfogande gratis och gett honom 91,20 mark per dag i fickpengar."
"A ei saanut vähentää Saksan päivärahan ja saamansa taskurahan välistä erotusta, kun hän ei ollut näyttänyt, että hänellä olisi ollut taskurahaa suuremmat lisääntyneet elantokustannukset.","A kunde inte dra av skillnaden mellan det maximala skattefria dagtraktamentet för Tyskland och fickpengen, eftersom han inte hade visat att hans ökade levnadskostnader skulle ha överstigit fickpengen."
Verovuosi 1998.,Skatteåret 1998.
"Kosovon alueelta olevien entisen Jugoslavian liittotasavallan, nykyisen Serbia ja Montenegron, kansalaisten Suomessa syntyneen lapsen osalta ei voitu edellyttää passin hankkimista lapsen vanhempien kotimaan viranomaisilta eikä sitä, että hänelle yritetään saada sanotuilta ulkomaan viranomaisilta kansallista passia koskevan hakemuksen liitteeksi tarvittavia kansalaisuus- ja syntymätodistuksia.","Det kunde inte förutsättas att pass för ett barn fött i Finland till medborgare från Kosovoområdet i det forna Jugoslavien, nu Serbien och Montenegro, skulle anskaffas av myndigheterna i föräldrarnas hemland och inte heller att man av dessa utländska myndigheter skulle försöka införskaffa nödvändiga intyg om medborgerskap och födelseattester, som krävdes som bilagor till ansökan om ett nationellt pass för barnet."
"Kun otettiin huomioon perustuslain 9 §:n 2 momentti ja ulkomaalaislain 1 c §, tällaiselle alaikäiselle lapselle voitiin myöntää muukalaispassi ulkomaalaislain 5 §:n 1 momentin nojalla.",Med beaktande av 9 § 2 mom. grundlagen och 1 c § utlänningslagen kunde det minderåriga barnet beviljas främlingspass med stöd av 5 § 1 mom. utlänningslagen.
"Ranta-asemakaava-alue koostui samalle maanomistajalle kuuluvista neljästä palstasta, jotka sijaitsivat useiden eri järvien tai lampien rannalla.",Ett stranddetaljplaneområde omfattade fyra jordlotter som tillhörde samma markägare och var belägna vid stranden av ett flertal sjöar och tjärnar.
"Yksi keskeinen suunnitteluperiaate oli rakennusoikeuden siirtäminen siten, että luonnonolojensa osalta arvokkaimpana pidettävältä palstalta oli siirretty rakennusoikeutta eräille muille kaava-alueen palstoille.",En viktig planeringsprincip var överföring av byggrätten så att byggrätt från den jordlott vars naturförhållanden ansågs mest värdefulla hade överförts till vissa andra lotter inom planeområdet.
"Arvioinnissa oli merkitystä myös sillä, että siirrettäessä rakennusoikeutta saman maanomistajan yhden järven tai lammen rannalta toisen rannalle siirrolla saattoi olla vaikutusta myös tuon toisen järven tai lammen muiden rannanomistajien rakentamismahdollisuuteen.","Av betydelse vid bedömningen var också att när byggrätt överfördes från en sjö eller tjärn till en annan, som tillhörde samma markägare, kunde överföringen också ha konsekvenser för andra strandägares möjlighet att bygga vid den andra sjön eller tjärnen."
Tällaiset vaikutukset ja rakennusoikeuksien siirtämisen edellytykset ovat yleensä selvitettävissä ja ratkaistavissa vain laajahkoa aluekokonaisuutta ja useiden maanomistajien alueita koskevan ranta-alueiden kaavoituksen yhteydessä.,Sådana konsekvenser av och förutsättningar för att flytta byggrätter kan i allmänhet bara utredas och avgöras i samband med planläggningen av strandområden som berör en större områdeshelhet och områden med flera markägare.
"Ranta-alueiden loma-asutusta koskevalta asema- ja yleiskaavalta maankäyttö- ja rakennuslain 73 §:ssä edellytettyyn rakentamisen mitoitukseen ja rakentamattomien ranta-alueiden varaamiseen vaikutti maanomistajien yhdenvertaisen kohtelun vaatimus, jota oli tarkasteltava ennen muuta emäkiinteistökohtaisesti.","Förutsättningarna som avser dimensioneringen av byggande och reserveringen av obebyggda strandområden i general- och detaljplaner för fritidsbebyggelse på strandområden enligt 73 § markanvändnings- och bygglagen påverkades av kravet på att markägarna skall bemötas lika, vilket skulle prövas framför allt i förhållande till stomfastigheten."
Samat näkökohdat vaikuttivat maankäyttö- ja rakennuslain 172 §:n 1 momentin 1 kohdan säännös huomioon ottaen myös lain 72 §:n 5 momentissa ja 23 luvussa tarkoitettua poikkeamista koskevaan harkintaan.,Med beaktande av bestämmelserna i 172 § 1 mom. 1 punkten markanvändnings- och bygglagen inverkade samma synpunkter även på prövningen av undantag enligt lagens 72 § 5 mom. och 23 kap.
Viimeksi mainittuun tilaan rajoittuvien kahden kiinteistön omistajien valituksesta korkein hallinto-oikeus kumosi ja poisti ympäristökeskuksen ja hallinto-oikeuden asiassa annetut päätökset etälietesäiliön osalta ja siirsi asian tuolta osin Uudenmaan ympäristökeskuksen käsiteltäväksi.,På besvär av ägarna till två fastigheter som gränsar till den sistnämnda gården upphävde och undanröjde högsta förvaltningsdomstolen miljöcentralens och förvaltningsdomstolens beslut i ärendet beträffande den fristående gödselbassängen och överförde ärendet till denna del för behandling vid Nylands miljöcentral.
"Ratkaisunsa perusteluissa korkein hallinto-oikeus lausui muun muassa, että sikalan ja etälietesäiliön osalta kysymyksessä ei ollut ympäristönsuojeluasetuksen 2 §:n mukainen toimintakokonaisuus.",I motiveringen till sitt avgörande anförde högsta förvaltningsdomstolen bland annat att det för svingårdens och den fristående gödselbassängens del inte var fråga om en verksamhetshelhet enligt 2 § miljöskyddsförordningen.
"Kun otettiin huomioon sanotun toimintakokonaisuuden sijainti mainittuihin uomiin nähden, toimivallan lupa-asian käsittelemiseen oli katsottava ympäristönsuojelulain 31 §:n 2 momentin 2 kohdan perusteella kuuluvan alueelliselle ympäristökeskukselle.","När man beaktade verksamhetshelhetens läge i förhållande till de nämnda dikesfårorna, skulle behandlingen av tillståndsärendet anses falla inom den regionala miljöcentralens behörighet med stöd av 31 § 2 mom. 2 punkten miljöskyddslagen."
Alueellinen toimivalta asiassa oli ympäristönsuojelulain 34 §:n 1 momentti huomioon ottaen alueellisten ympäristökeskusten toimialueiden rajoista ja toimipaikoista annetun valtioneuvoston päätöksen (909/1997) 1 §:n perusteella Uudenmaan ympäristökeskuksella.,Med beaktande av 34 § 1 mom. miljöskyddslagen var Nylands miljöcentral regionalt behörig i ärendet enligt 1 § statsrådets beslut om gränserna för de regionala miljöcentralernas verksamhetsområden och verksamhetsställen (909/1997).
"Maakuntakaavassa osoitetulle keskustatoimintojen alueelle oli selvitysten mukaan tarkoitus sijoittaa uusi vähittäiskaupan suuryksikkö, mutta ei sen sijaan varsinaisia keskustatoimintoja.","På ett område som i landskapsplanen hade reserverats för centrumfunktioner skulle enligt utredningarna placeras en ny stor detaljhandel, men däremot inte några egentliga centrumfunktioner."
Yhtiö oli osallistunut tarjousmenettelyn kohteena olleen hankkeen suunnitteluun.,Ett bolag hade deltagit i planeringen av ett projekt som var föremål för upphandlingsförfarande.
Yhtiö jätti sittemmin myös tarjouksen hankkeen toteuttamisesta.,Sedermera lämnade bolaget också anbud för att genomföra projektet.
"Kun otettiin huomioon yhtiön saama kilpailuetu suunnitteluun osallistumisesta ja eräät muut näkökohdat sekä vaatimukset tarjousmenettelyyn osallistuvien tasapuolisesta kohtelusta ja kilpailun aikaansaamisesta, hankintayksikkö ei menetellyt julkisia hankintoja koskevan lainsäädännön vastaisesti jättäessään yhtiön tarjouksen tarjousmenettelyn ulkopuolelle.","Med hänsyn till konkurrensfördelen som bolaget hade fått genom sin insats i planeringen och till vissa andra synpunkter samt till kraven om jämbördigt bemötande av dem som deltar i ett anbudsförfarande och om åstadkommande av konkurrens, hade upphandlingsenheten inte handlat i strid med lagstiftningen om offentlig upphandling när den uteslöt bolagets anbud ur anbudsförfarandet."
"Ulkomaalainen oli hakenut pysyvää oleskelulupaa, mutta hänelle ei ollut sitä myönnetty.",En utlänning hade ansökt permanent uppehållstillstånd men fått avslag.
"Hallinto-oikeus katsoi, ottaen huomioon poliisitutkintapöytäkirjasta puolisoiden perhe-elämästä saatu selvitys, että Ulkomaalaisvirasto oli voinut erityisestä syystä olla myöntämättä valittajalle pysyvää oleskelulupaa.",Med beaktande av utredningen enligt polisundersökningsprotokollet om makarnas familjeliv ansåg förvaltningsdomstolen att utlänningsverket av särskilda skäl kunde vägra den ändringssökande permanent uppehållstillstånd.
Valittajalle ei ollut annettu mahdollisuutta kuulla todistajia hallinto-oikeudessa.,Den ändringssökande hade inte getts tillfälle att höra vittnena i förvaltningsdomstolen.
"Asiassa oli toimitettu poliisin toimesta ulkomaalaislain mukainen tutkinta siitä, onko asianosaisten avioliiton tarkoituksena ollut todellisen yhteiselämän viettäminen.",Polisen hade företagit en utredning enligt utlänningslagen i ärendet för att klarlägga om parterna hade ingått äktenskap i avsikt att inleda ett verkligt samliv.
"Valittaja oli saanut lukea oman kertomuksensa kuulustelutilaisuuden lopuksi, mutta muiden lausumiin hän ei ollut saanut tutustua.",Den ändringssökande hade fått läsa sin egen berättelse i slutet av förhöret men hade inte fått att ta del av andras utsagor.
Korkein hallinto-oikeus kumosi ja palautti asian Ulkomaalaisvirastolle uudelleen käsiteltäväksi.,Högsta förvaltningsdomstolen upphävde förvaltningsdomstolens beslut och återförvisade ärendet till utlänningsverket för ny behandling.
"Kunnanvaltuuston päätöksellä hyväksytyssä rantayleiskaavassa D:n omistamalle, pinta-alaltaan 2 020 neliömetrin suuruiselle tilalle oli osoitettu loma-asuntoaluetta (RA).",D ägde ett gårdsbruk om 2 020 kvadratmeter där ett område för fritidsbostäder (RA) hade anvisats i en strandgeneralplan som var godkänd genom beslut av kommunfullmäktige.
Hallinto-oikeus oli naapuritilojen omistajien valituksesta kumonnut kunnanvaltuuston päätöksen mainitulle tilalle osoitetun rakennuspaikan osalta.,På besvär av granngårdarnas ägare hade förvaltningsdomstolen upphävt kommunfullmäktigebeslutet för byggplatsens del som var anvisad för gårdsbruket.
Korkein hallinto-oikeus jätti maankäyttö- ja rakennuslain 191 §:n 3 momentin nojalla D:n valituksen hallinto-oikeuden päätöksestä tutkimatta.,Högsta förvaltningsdomstolen lämnade D:s besvär över förvaltningsdomstolens beslut utan prövning med stöd av 191 § 3 mom. markanvändnings- och bygglagen.
Äänestys 5-4.,Omröstning 5-4.
Rakennuksen rakennusteknisestä urakasta vastannutta urakoitsijaa ei kuitenkaan voitu terveydensuojelulain 27 §:n 1 momentin perusteella velvoittaa poistamaan rakennuksen rakenteissa olleita terveyshaittaa aiheuttaneita aineksia.,"Entreprenören som hade ansvarat för husets byggtekniska entreprenad kunde emellertid inte enligt 27 § 1 mom. hälsoskyddslagen åläggas att avlägsna partiklarna i byggnadens konstruktioner, som hade orsakat den sanitära olägenheten."
A:n puolisot olivat ostaneet osakehuoneistoja aloittaakseen vuokraustoiminnan harjoittamisen.,Makarna A hade köpt aktielägenheter i avsikt att inleda uthyrningsverksamhet.
He olivat käyneet verotoimistossa tiedustelemassa suunnittelemiensa korjausten aiheuttamien kulujen vähennyskelpoisuutta vuokratuloista.,De hade besökt skattebyrån för att höra sig för om kostnaderna för reparationer som de hade planerat var avdragbara från hyresinkomsterna.
"Verotoimiston taholta oli annettu suullinen ohje, jonka mukaan korjaustyön ajankohdalla, suoritettiinpa se heti osakkeiden oston jälkeen ennen vuokrausta tai vasta myöhemmin vuokraustoiminnan alkamisen jälkeen, ei ollut kulujen vähentämisen kannalta merkitystä, koska kysymys ei ollut peruskorjauksista vaan vuosikorjauksista.","Skattebyrån hade gett makarna en muntlig anvisning om att tidpunkten för reparationsarbetet inte hade någon betydelse för kostnadernas avdragsgillhet, vare sig arbetet utfördes direkt efter aktieköpet före uthyrningen eller först senare, när uthyrningsverksamheten hade inletts, eftersom det inte var fråga om grundliga reparationer utan om årsreparationer."
